[Point Spectroscopy Data]
Approach Rate=0.1063 µm/sec
Retreat Rate=0.1063 µm/sec
Z Start=-0.5000 µm
Z End=-1.2000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -0.853426	 -5.066200	 -0.846574	 -0.054109
 -0.854796	 -5.099011	 -0.845204	 -0.061775
 -0.856165	 -5.158194	 -0.843834	 -0.068214
 -0.857535	 -5.201124	 -0.842465	 -0.089066
 -0.858905	 -5.263986	 -0.841095	 -0.067908
 -0.860275	 -5.302623	 -0.839725	 -0.063308
 -0.861645	 -5.363952	 -0.838355	 -0.063001
 -0.863015	 -5.407802	 -0.836985	 -0.062388
 -0.864385	 -5.461158	 -0.835615	 -0.089373
 -0.865754	 -5.505928	 -0.834245	 -0.072201
 -0.867124	 -5.557750	 -0.832876	 -0.074960
 -0.868494	 -5.619692	 -0.831506	 -0.055642
 -0.869864	 -5.657716	 -0.830136	 -0.092132
 -0.871234	 -5.712912	 -0.828766	 -0.059935
 -0.872604	 -5.749096	 -0.827396	 -0.076187
 -0.873974	 -5.817171	 -0.826026	 -0.071587
 -0.875344	 -5.868381	 -0.824656	 -0.075880
 -0.876713	 -5.914684	 -0.823287	 -0.107158
 -0.878083	 -5.952707	 -0.821917	 -0.098572
 -0.879453	 -6.005450	 -0.820547	 -0.117584
 -0.880823	 -6.077818	 -0.819177	 -0.086920
 -0.882193	 -6.109709	 -0.817807	 -0.100718
 -0.883563	 -6.164291	 -0.816437	 -0.109918
 -0.884933	 -6.197716	 -0.815067	 -0.104092
 -0.886302	 -6.271004	 -0.813698	 -0.084466
 -0.887672	 -6.311174	 -0.812328	 -0.139049
 -0.889042	 -6.360850	 -0.810958	 -0.119424
 -0.890412	 -6.409300	 -0.809588	 -0.121877
 -0.891782	 -6.464189	 -0.808218	 -0.092439
 -0.893152	 -6.517239	 -0.806848	 -0.090599
 -0.894522	 -6.558329	 -0.805478	 -0.155608
 -0.895891	 -6.615671	 -0.804109	 -0.101025
 -0.897261	 -6.655841	 -0.802739	 -0.109305
 -0.898631	 -6.713184	 -0.801369	 -0.082320
 -0.900001	 -6.747528	 -0.799999	 -0.118810
 -0.901371	 -6.802724	 -0.798629	 -0.095506
 -0.902741	 -6.846880	 -0.797259	 -0.118810
 -0.904111	 -6.901156	 -0.795889	 -0.097345
 -0.905480	 -6.944087	 -0.794519	 -0.113291
 -0.906850	 -6.994376	 -0.793150	 -0.117584
 -0.908220	 -7.043132	 -0.791780	 -0.099799
 -0.909590	 -7.103541	 -0.790410	 -0.148862
 -0.910960	 -7.145245	 -0.789040	 -0.106545
 -0.912330	 -7.182655	 -0.787670	 -0.126783
 -0.913700	 -7.249810	 -0.786300	 -0.079560
 -0.915070	 -7.285688	 -0.784930	 -0.107158
 -0.916439	 -7.339657	 -0.783561	 -0.094892
 -0.917809	 -7.377681	 -0.782191	 -0.113291
 -0.919179	 -7.445449	 -0.780821	 -0.123410
 -0.920549	 -7.485006	 -0.779451	 -0.105931
 -0.921919	 -7.535295	 -0.778081	 -0.098572
 -0.923289	 -7.580986	 -0.776711	 -0.087533
 -0.924659	 -7.629742	 -0.775341	 -0.137209
 -0.926028	 -7.681565	 -0.773971	 -0.078334
 -0.927398	 -7.715295	 -0.772602	 -0.105625
 -0.928768	 -7.778464	 -0.771232	 -0.077107
 -0.930138	 -7.818635	 -0.769862	 -0.089066
 -0.931508	 -7.875670	 -0.768492	 -0.081400
 -0.932878	 -7.906028	 -0.767122	 -0.081093
 -0.934248	 -7.963984	 -0.765752	 -0.074040
 -0.935618	 -8.010900	 -0.764382	 -0.070361
 -0.936987	 -8.048004	 -0.763013	 -0.056562
 -0.938357	 -8.094920	 -0.761643	 -0.072507
 -0.939727	 -8.132331	 -0.760273	 -0.103478
 -0.941097	 -8.192126	 -0.758903	 -0.048282
 -0.942467	 -8.229231	 -0.757533	 -0.047669
 -0.943837	 -8.277680	 -0.756163	 -0.042456
 -0.945207	 -8.302518	 -0.754793	 -0.048282
 -0.946576	 -8.358941	 -0.753424	 -0.024978
 -0.947946	 -8.405857	 -0.752054	 -0.029577
 -0.949316	 -8.459826	 -0.750684	  0.000474
 -0.950686	 -8.503983	 -0.749314	  0.013046
 -0.952056	 -8.521769	 -0.747944	 -0.012098
 -0.953426	 -8.590763	 -0.746574	  0.031138
 -0.954796	 -8.638293	 -0.745204	  0.025005
 -0.956165	 -8.671411	 -0.743834	  0.059043
 -0.957535	 -8.696862	 -0.742465	  0.040031
 -0.958905	 -8.751138	 -0.741095	  0.078668
 -0.960275	 -8.784562	 -0.739725	  0.108413
 -0.961645	 -8.817066	 -0.738355	  0.147356
 -0.963015	 -8.833625	 -0.736985	  0.147970
 -0.964385	 -8.856930	 -0.735615	  0.179861
 -0.965755	 -8.828719	 -0.734245	  0.238736
 -0.967124	 -0.201604	 -0.732876	  0.270014
 -0.968494	 -0.201604	 -0.731506	  0.331956
 -0.969864	 -0.170020	 -0.730136	  0.352808
 -0.971234	 -0.166034	 -0.728766	  0.415670
 -0.972604	 -0.160514	 -0.727396	  0.451853
 -0.973974	 -0.160821	 -0.726026	  0.515329
 -0.975344	 -0.138436	 -0.724656	  0.555806
 -0.976713	 -0.148248	 -0.723287	  0.586163
 -0.978083	 -0.148248	 -0.721917	  0.644119
 -0.979453	 -0.128930	 -0.720547	  0.695635
 -0.980823	 -0.151928	 -0.719177	  0.759417
 -0.982193	 -0.170327	 -0.717807	  0.794988
 -0.983563	 -0.168487	 -0.716437	  0.856930
 -0.984933	 -0.153155	 -0.715067	  0.888207
 -0.986302	 -0.183819	 -0.713698	  0.962415
 -0.987672	 -0.162661	 -0.712328	  1.004732
 -0.989042	 -0.213870	 -0.710958	  1.082926
 -0.990412	 -0.192405	 -0.709588	  1.120030
 -0.991782	 -0.207124	 -0.708218	  1.183199
 -0.993152	 -0.177686	 -0.706848	  1.240234
 -0.994522	 -0.220003	 -0.705478	  1.300950
 -0.995892	 -0.198231	 -0.704109	  1.356759
 -0.997261	 -0.181366	 -0.702739	  1.394783
 -0.998631	 -0.170940	 -0.701369	  1.475124
 -1.000001	 -0.158674	 -0.699999	  1.525413
 -1.001371	 -0.205284	 -0.698629	  1.603301
 -1.002741	 -0.147022	 -0.697259	  1.636111
 -1.004111	 -0.168180	 -0.695889	  1.704186
 -1.005481	 -0.142422	 -0.694519	  1.762755
 -1.006850	 -0.162967	 -0.693150	  1.813045
 -1.008220	 -0.196698	 -0.691780	  1.881120
 -1.009590	 -0.206204	 -0.690410	  1.928650
 -1.010960	 -0.187805	 -0.689040	  2.001937
 -1.012330	 -0.197925	 -0.687670	  2.024936
 -1.013700	 -0.226749	 -0.686300	  2.107116
 -1.015070	 -0.200684	 -0.684930	  2.138087
 -1.016439	 -0.243001	 -0.683560	  2.208002
 -1.017809	 -0.189645	 -0.682191	  2.254305
 -1.019179	 -0.206204	 -0.680821	  2.317780
 -1.020549	 -0.144569	 -0.679451	  2.366230
 -1.021919	 -0.158061	 -0.678081	  2.437985
 -1.023289	 -0.166647	 -0.676711	  2.506060
 -1.024659	 -0.180446	 -0.675341	  2.540404
 -1.026029	 -0.163274	 -0.673971	  2.628717
 -1.027398	 -0.105318	 -0.672602	  2.664288
 -1.028768	 -0.124330	 -0.671232	  2.746469
 -1.030138	 -0.097959	 -0.669862	  2.783879
 -1.031508	 -0.126170	 -0.668492	  2.865753
 -1.032878	 -0.091519	 -0.667122	  2.910216
 -1.034248	 -0.123717	 -0.665752	  2.977371
 -1.035617	 -0.109611	 -0.664382	  3.033794
 -1.036987	 -0.151928	 -0.663013	  3.097269
 -1.038357	 -0.106545	 -0.661643	  3.170250
 -1.039727	 -0.116971	 -0.660273	  3.221153
 -1.041097	 -0.097345	 -0.658903	  3.294134
 -1.042467	 -0.112371	 -0.657533	  3.319586
 -1.043837	 -0.116357	 -0.656163	  3.410659
 -1.045207	 -0.113291	 -0.654793	  3.455429
 -1.046576	 -0.134143	 -0.653424	  3.532703
 -1.047946	 -0.157448	 -0.652054	  3.572260
 -1.049316	 -0.153768	 -0.650684	  3.635735
 -1.050686	 -0.149781	 -0.649314	  3.704730
 -1.052056	 -0.152235	 -0.647944	  3.754100
 -1.053426	 -0.172166	 -0.646574	  3.820948
 -1.054796	 -0.171247	 -0.645204	  3.870625
 -1.056165	 -0.192098	 -0.643835	  3.960164
 -1.057535	 -0.180139	 -0.642465	  3.987762
 -1.058905	 -0.198538	 -0.641095	  4.073623
 -1.060275	 -0.214790	 -0.639725	  4.127285
 -1.061645	 -0.193632	 -0.638355	  4.214066
 -1.063015	 -0.178299	 -0.636985	  4.247183
 -1.064385	 -0.175233	 -0.635615	  4.328137
 -1.065755	 -0.164194	 -0.634245	  4.377200
 -1.067124	 -0.174926	 -0.632876	  4.440369
 -1.068494	 -0.196085	 -0.631506	  4.516416
 -1.069864	 -0.184432	 -0.630136	  4.554747
 -1.071234	 -0.189645	 -0.628766	  4.640300
 -1.072604	 -0.146408	 -0.627396	  4.693043
 -1.073974	 -0.181059	 -0.626026	  4.779210
 -1.075344	 -0.159901	 -0.624656	  4.815087
 -1.076713	 -0.152541	 -0.623287	  4.888681
 -1.078083	 -0.129850	 -0.621917	  4.957983
 -1.079453	 -0.153155	 -0.620547	  5.030351
 -1.080823	 -0.165114	 -0.619177	  5.080334
 -1.082193	 -0.195165	 -0.617807	  5.132770
 -1.083563	 -0.208350	 -0.616437	  5.218017
 -1.084933	 -0.166647	 -0.615067	  5.264013
 -1.086302	 -0.173086	 -0.613697	  5.356006
 -1.087672	 -0.167873	 -0.612328	  5.388511
 -1.089042	 -0.177379	 -0.610958	  5.474371
 -1.090412	 -0.160207	 -0.609588	  5.520367
 -1.091782	 -0.148555	 -0.608218	  5.603161
 -1.093152	 -0.167873	 -0.606848	  5.658357
 -1.094522	 -0.153768	 -0.605478	  5.728885
