[Point Spectroscopy Data]
Approach Rate=0.1519 µm/sec
Retreat Rate=0.1519 µm/sec
Z Start=-1.0000 µm
Z End=-2.0000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -1.982389	 -0.760922	 -1.017611	 10.044895
 -1.984346	 -0.713699	 -1.015654	 10.044895
 -1.986303	 -0.737004	 -1.013697	 10.044895
 -1.988260	 -0.735164	 -1.011740	 10.044895
 -1.990217	 -0.721672	 -1.009783	 10.044895
 -1.992174	 -0.721672	 -1.007826	 10.044895
 -1.994131	 -0.682115	 -1.005869	 10.044895
 -1.996088	 -0.698980	 -1.003912	 10.044895
 -1.998045	 -0.692234	 -1.001955	 10.044895
 -2.000000	 -0.678742	 -1.000000	 10.044895
